t+5,t+6,t+7,t+8
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,56.0
0.0,0.0,56.0,0.0
0.0,56.0,0.0,0.0
56.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,56.0
0.0,0.0,56.0,0.0
0.0,56.0,0.0,10.0
56.0,0.0,10.0,0.0
0.0,10.0,0.0,10.0
10.0,0.0,10.0,105.5
0.0,10.0,105.5,10.0
10.0,105.5,10.0,0.0
105.5,10.0,0.0,0.0
10.0,0.0,0.0,10.0
0.0,0.0,10.0,0.0
0.0,10.0,0.0,189.0
10.0,0.0,189.0,21.2
0.0,189.0,21.2,275.3
189.0,21.2,275.3,0.0
21.2,275.3,0.0,0.0
275.3,0.0,0.0,0.0
0.0,0.0,0.0,130.0
0.0,0.0,130.0,6.7
0.0,130.0,6.7,0.0
130.0,6.7,0.0,0.0
6.7,0.0,0.0,508.7
0.0,0.0,508.7,0.0
0.0,508.7,0.0,0.0
508.7,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,469.5
0.0,0.0,469.5,0.0
0.0,469.5,0.0,0.0
469.5,0.0,0.0,14.0
0.0,0.0,14.0,0.0
0.0,14.0,0.0,0.0
14.0,0.0,0.0,92.3
0.0,0.0,92.3,0.0
0.0,92.3,0.0,0.0
92.3,0.0,0.0,0.0
0.0,0.0,0.0,186.7
0.0,0.0,186.7,3.0
0.0,186.7,3.0,185.0
186.7,3.0,185.0,0.0
3.0,185.0,0.0,3.0
185.0,0.0,3.0,0.0
0.0,3.0,0.0,0.0
3.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,195.0
0.0,0.0,195.0,0.0
0.0,195.0,0.0,0.0
195.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,374.0
0.0,0.0,374.0,0.0
0.0,374.0,0.0,70.0
374.0,0.0,70.0,0.0
0.0,70.0,0.0,200.0
70.0,0.0,200.0,0.0
0.0,200.0,0.0,0.0
200.0,0.0,0.0,24.0
0.0,0.0,24.0,0.0
0.0,24.0,0.0,465.0
24.0,0.0,465.0,0.0
0.0,465.0,0.0,0.0
465.0,0.0,0.0,0.0
0.0,0.0,0.0,468.0
0.0,0.0,468.0,0.0
0.0,468.0,0.0,0.0
468.0,0.0,0.0,285.5
0.0,0.0,285.5,470.0
0.0,285.5,470.0,0.0
285.5,470.0,0.0,0.0
470.0,0.0,0.0,0.0
0.0,0.0,0.0,940.0
0.0,0.0,940.0,0.0
0.0,940.0,0.0,439.0
940.0,0.0,439.0,220.5
0.0,46.0,0.5,0.0
46.0,0.5,0.0,0.0
0.5,0.0,0.0,183.5
0.0,0.0,183.5,0.0
0.0,183.5,0.0,0.0
183.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,139.5
0.0,0.0,139.5,0.0
0.0,139.5,0.0,0.0
139.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,138.0
0.0,0.0,138.0,0.0
0.0,138.0,0.0,0.0
138.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,139.0
0.0,0.0,139.0,0.0
0.0,139.0,0.0,0.0
139.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,210.0
0.0,0.0,210.0,0.0
0.0,210.0,0.0,0.0
210.0,0.0,0.0,84.0
0.0,0.0,84.0,0.0
0.0,84.0,0.0,0.0
84.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,170.0
0.0,0.0,170.0,0.0
0.0,170.0,0.0,100.5
170.0,0.0,100.5,0.0
0.0,100.5,0.0,0.0
100.5,0.0,0.0,166.0
0.0,0.0,166.0,0.0
0.0,166.0,0.0,0.0
166.0,0.0,0.0,13.0
0.0,0.0,13.0,0.0
0.0,13.0,0.0,0.0
13.0,0.0,0.0,0.5
0.0,0.0,0.5,111.0
0.0,0.5,111.0,0.0
0.5,111.0,0.0,0.0
111.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,138.0
0.0,0.0,138.0,0.0
0.0,138.0,0.0,0.0
138.0,0.0,0.0,0.0
0.0,0.0,0.0,3.5
0.0,0.0,3.5,165.0
0.0,3.5,165.0,0.0
3.5,165.0,0.0,0.0
165.0,0.0,0.0,97.0
0.0,0.0,97.0,0.0
0.0,97.0,0.0,4.0
97.0,0.0,4.0,28.58
0.0,4.0,28.58,0.0
4.0,28.58,0.0,0.0
28.58,0.0,0.0,66.0
0.0,0.0,66.0,0.0
0.0,66.0,0.0,2.5
66.0,0.0,2.5,132.0
0.0,2.5,132.0,1.41
2.5,132.0,1.41,0.0
132.0,1.41,0.0,0.0
1.41,0.0,0.0,1.0
0.0,0.0,1.0,133.0
0.0,1.0,133.0,3.0
1.0,133.0,3.0,3.5
133.0,3.0,3.5,1.0
3.0,3.5,1.0,0.0
3.5,1.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,60.0
0.0,0.0,60.0,0.0
0.0,60.0,0.0,0.0
60.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,18.0
0.0,0.0,18.0,0.0
0.0,18.0,0.0,4.0
18.0,0.0,4.0,0.0
0.0,4.0,0.0,0.0
4.0,0.0,0.0,100.0
0.0,0.0,100.0,0.0
0.0,100.0,0.0,19.5
100.0,0.0,19.5,185.0
0.0,19.5,185.0,17.0
19.5,185.0,17.0,0.5
185.0,17.0,0.5,1.0
17.0,0.5,1.0,0.0
0.5,1.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,100.0
0.0,0.0,100.0,0.0
0.0,100.0,0.0,0.0
100.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,178.0
0.0,0.0,178.0,0.5
0.0,178.0,0.5,3.0
178.0,0.5,3.0,0.0
0.5,3.0,0.0,168.0
3.0,0.0,168.0,7.0
0.0,168.0,7.0,4.0
168.0,7.0,4.0,0.0
7.0,4.0,0.0,0.0
4.0,0.0,0.0,5.0
0.0,0.0,5.0,0.5
0.0,5.0,0.5,0.0
5.0,0.5,0.0,318.0
0.5,0.0,318.0,13.0
0.0,318.0,13.0,0.0
318.0,13.0,0.0,11.0
13.0,0.0,11.0,0.0
0.0,11.0,0.0,0.0
11.0,0.0,0.0,304.0
0.0,0.0,304.0,5.0
0.0,304.0,5.0,0.0
304.0,5.0,0.0,0.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,119.0
0.0,0.0,119.0,26.0
0.0,119.0,26.0,0.0
119.0,26.0,0.0,0.0
26.0,0.0,0.0,61.0
0.0,0.0,61.0,3.5
0.0,61.0,3.5,6.0
61.0,3.5,6.0,0.5
3.5,6.0,0.5,0.0
6.0,0.5,0.0,0.0
0.5,0.0,0.0,125.0
0.0,0.0,125.0,0.0
0.0,125.0,0.0,20.0
125.0,0.0,20.0,0.0
0.0,20.0,0.0,8.0
20.0,0.0,8.0,0.0
0.0,8.0,0.0,0.0
8.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,360.0
0.0,0.0,360.0,141.0
0.0,360.0,141.0,62.5
360.0,141.0,62.5,0.0
141.0,62.5,0.0,8.0
62.5,0.0,8.0,8.5
0.0,8.0,8.5,0.0
8.0,8.5,0.0,0.0
8.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,590.0
0.0,0.0,590.0,0.0
0.0,590.0,0.0,247.6
590.0,0.0,247.6,0.0
0.0,247.6,0.0,0.0
247.6,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,21.0
0.0,0.0,21.0,15.0
0.0,21.0,15.0,15.0
21.0,15.0,15.0,0.0
15.0,15.0,0.0,0.0
15.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,216.0
0.0,0.0,216.0,0.0
0.0,216.0,0.0,0.0
216.0,0.0,0.0,321.0
0.0,0.0,321.0,60.0
0.0,321.0,60.0,2.0
321.0,60.0,2.0,0.0
60.0,2.0,0.0,0.0
2.0,0.0,0.0,0.0
0.0,0.0,0.0,618.0
0.0,0.0,618.0,13.0
0.0,618.0,13.0,0.0
618.0,13.0,0.0,0.0
13.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,84.0
0.0,0.0,84.0,0.0
0.0,84.0,0.0,412.0
84.0,0.0,412.0,205.5
0.0,412.0,205.5,0.0
412.0,205.5,0.0,0.0
205.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,45.0
0.0,0.0,45.0,1.0
0.0,45.0,1.0,0.0
45.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,148.0
0.0,0.0,148.0,226.5
0.0,148.0,226.5,0.0
148.0,226.5,0.0,48.0
226.5,0.0,48.0,0.0
0.0,48.0,0.0,2.5
48.0,0.0,2.5,38.5
0.0,2.5,38.5,0.0
2.5,38.5,0.0,0.0
38.5,0.0,0.0,39.0
0.0,0.0,39.0,0.0
0.0,39.0,0.0,0.0
39.0,0.0,0.0,4.5
0.0,0.0,4.5,0.0
0.0,4.5,0.0,0.0
4.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,62.0
0.0,0.0,62.0,6.0
0.0,62.0,6.0,0.0
62.0,6.0,0.0,0.0
6.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,321.0
0.0,0.0,321.0,188.2
0.0,321.0,188.2,20.0
321.0,188.2,20.0,0.0
188.2,20.0,0.0,0.0
20.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,481.0
0.0,0.0,481.0,0.0
0.0,481.0,0.0,0.0
481.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.8
0.0,0.0,3.8,0.0
0.0,3.8,0.0,6.2
3.8,0.0,6.2,0.0
0.0,6.2,0.0,3.8
6.2,0.0,3.8,0.0
0.0,3.8,0.0,0.0
3.8,0.0,0.0,0.0
0.0,0.0,0.0,49.0
0.0,0.0,49.0,97.0
0.0,49.0,97.0,24.0
49.0,97.0,24.0,8.5
97.0,24.0,8.5,0.0
24.0,8.5,0.0,0.0
8.5,0.0,0.0,39.0
0.0,0.0,39.0,23.0
0.0,39.0,23.0,0.0
39.0,23.0,0.0,0.0
23.0,0.0,0.0,0.0
0.0,0.0,0.0,189.2
0.0,0.0,189.2,0.0
0.0,189.2,0.0,0.0
189.2,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,89.0
0.0,0.0,89.0,0.0
0.0,89.0,0.0,0.0
89.0,0.0,0.0,0.0
0.0,0.0,0.0,96.0
0.0,0.0,96.0,0.0
0.0,96.0,0.0,3.4
96.0,0.0,3.4,0.0
0.0,3.4,0.0,0.0
3.4,0.0,0.0,64.0
0.0,0.0,64.0,0.0
0.0,64.0,0.0,0.0
64.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,56.4
0.0,0.0,56.4,0.0
0.0,56.4,0.0,0.0
56.4,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,68.1
0.0,0.0,68.1,0.0
0.0,68.1,0.0,0.0
68.1,0.0,0.0,0.0
0.0,0.0,0.0,45.8
0.0,0.0,45.8,82.9
0.0,45.8,82.9,21.0
45.8,82.9,21.0,0.0
82.9,21.0,0.0,0.0
21.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,243.0
0.0,0.0,243.0,0.0
0.0,243.0,0.0,106.2
243.0,0.0,106.2,0.0
0.0,106.2,0.0,0.0
106.2,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,93.0
0.0,0.0,93.0,0.0
0.0,93.0,0.0,93.2
93.0,0.0,93.2,0.0
0.0,93.2,0.0,182.0
93.2,0.0,182.0,0.0
0.0,182.0,0.0,0.0
182.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,82.0
0.0,0.0,82.0,0.0
0.0,82.0,0.0,0.0
82.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,149.0
0.0,0.0,149.0,0.0
0.0,149.0,0.0,155.0
149.0,0.0,155.0,0.0
0.0,155.0,0.0,0.0
155.0,0.0,0.0,0.0
0.0,0.0,0.0,14.5
0.0,0.0,14.5,0.0
0.0,14.5,0.0,0.0
14.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,404.0
0.0,0.0,404.0,0.0
0.0,404.0,0.0,0.0
404.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,237.0
0.0,0.0,237.0,44.5
0.0,237.0,44.5,0.0
237.0,44.5,0.0,45.0
44.5,0.0,45.0,0.0
0.0,45.0,0.0,0.0
45.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,239.0
0.0,0.0,423.5,395.5
0.0,423.5,395.5,0.0
423.5,395.5,0.0,0.0
395.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,543.0
0.0,0.0,543.0,0.0
0.0,543.0,0.0,0.0
543.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,448.5
0.0,0.0,448.5,0.0
0.0,448.5,0.0,0.0
448.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,325.0
0.0,0.0,325.0,0.0
0.0,325.0,0.0,0.0
325.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,465.0
0.0,0.0,465.0,0.0
0.0,465.0,0.0,0.0
465.0,0.0,0.0,0.0
0.0,0.0,0.0,576.0
0.0,0.0,576.0,0.0
0.0,576.0,0.0,0.0
576.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,384.0
0.0,0.0,384.0,0.0
0.0,384.0,0.0,262.0
384.0,0.0,262.0,0.0
0.0,262.0,0.0,0.0
262.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,520.0
0.0,0.0,520.0,540.5
0.0,520.0,540.5,0.0
520.0,540.5,0.0,11.5
540.5,0.0,11.5,0.0
0.0,11.5,0.0,0.0
11.5,0.0,0.0,316.0
0.0,0.0,316.0,0.0
0.0,316.0,0.0,0.0
316.0,0.0,0.0,0.0
0.0,0.0,0.0,6.0
0.0,0.0,6.0,0.0
0.0,6.0,0.0,361.5
6.0,0.0,361.5,516.0
0.0,361.5,516.0,0.0
361.5,516.0,0.0,0.0
516.0,0.0,0.0,280.5
0.0,0.0,280.5,955.5
0.0,280.5,955.5,0.0
280.5,955.5,0.0,0.0
955.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.5
0.0,0.0,1.5,0.0
0.0,1.5,0.0,0.0
1.5,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0
1.0,0.0,0.0,635.38
0.0,0.0,635.38,13.12
0.0,635.38,13.12,0.0
635.38,13.12,0.0,0.0
13.12,0.0,0.0,1.5
0.0,0.0,1.5,0.0
0.0,1.5,0.0,0.0
1.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,545.0
0.0,0.0,545.0,0.0
0.0,545.0,0.0,0.0
545.0,0.0,0.0,0.0
0.0,0.0,0.0,436.0
0.0,0.0,436.0,0.0
0.0,436.0,0.0,21.0
436.0,0.0,21.0,0.0
0.0,21.0,0.0,0.0
21.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,529.0
0.0,0.0,529.0,0.0
0.0,529.0,0.0,0.0
529.0,0.0,0.0,0.0
0.0,0.0,0.0,9.0
0.0,0.0,9.0,0.0
0.0,9.0,0.0,0.5
9.0,0.0,0.5,0.0
0.0,0.5,0.0,243.5
0.5,0.0,243.5,0.0
0.0,243.5,0.0,0.0
243.5,0.0,0.0,0.0
0.0,0.0,0.0,7.5
0.0,0.0,7.5,0.0
0.0,7.5,0.0,306.5
7.5,0.0,306.5,0.0
0.0,306.5,0.0,0.0
306.5,0.0,0.0,0.0
0.0,0.0,0.0,4.0
0.0,0.0,4.0,0.0
0.0,4.0,0.0,411.0
4.0,0.0,411.0,349.0
0.0,411.0,349.0,0.0
411.0,349.0,0.0,0.0
349.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,544.0
0.0,0.0,544.0,8.0
0.0,544.0,8.0,0.0
544.0,8.0,0.0,0.0
8.0,0.0,0.0,0.0
0.0,0.0,0.0,2.5
0.0,0.0,2.5,0.0
0.0,2.5,0.0,702.0
2.5,0.0,702.0,0.0
0.0,702.0,0.0,449.0
702.0,0.0,449.0,12.0
0.0,449.0,12.0,0.0
449.0,12.0,0.0,0.0
12.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,891.0
0.0,0.0,891.0,0.0
0.0,891.0,0.0,5.0
891.0,0.0,5.0,0.0
0.0,5.0,0.0,6.0
5.0,0.0,6.0,5.0
0.0,6.0,5.0,514.0
6.0,5.0,514.0,403.0
5.0,514.0,403.0,570.0
514.0,403.0,570.0,0.0
403.0,570.0,0.0,12.0
570.0,0.0,12.0,5.5
0.0,12.0,5.5,0.0
12.0,5.5,0.0,10.5
5.5,0.0,10.5,0.0
0.0,10.5,0.0,742.0
10.5,0.0,742.0,452.5
0.0,742.0,452.5,0.0
742.0,452.5,0.0,0.0
452.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,530.0
0.0,0.0,530.0,0.0
0.0,530.0,0.0,415.5
530.0,0.0,415.5,0.0
0.0,415.5,0.0,0.0
415.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,585.0
0.0,0.0,585.0,14.5
0.0,585.0,14.5,40.5
585.0,14.5,40.5,50.0
14.5,40.5,50.0,0.0
40.5,50.0,0.0,33.0
50.0,0.0,33.0,1058.0
0.0,33.0,1058.0,0.0
33.0,1058.0,0.0,0.0
1058.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,11.5
0.0,0.0,11.5,0.0
0.0,11.5,0.0,0.0
11.5,0.0,0.0,0.0
0.0,0.0,0.0,22.0
0.0,0.0,22.0,0.0
0.0,22.0,0.0,0.0
22.0,0.0,0.0,678.0
0.0,0.0,678.0,0.0
0.0,678.0,0.0,339.0
678.0,0.0,339.0,339.0
0.0,339.0,339.0,130.0
339.0,339.0,130.0,0.0
339.0,130.0,0.0,0.0
130.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,551.0
0.0,0.0,551.0,982.5
0.0,551.0,982.5,0.0
551.0,982.5,0.0,0.0
982.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,46.0
0.0,0.0,46.0,0.0
0.0,46.0,0.0,0.0
46.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,1186.0
0.0,0.0,1186.0,4.0
0.0,1186.0,4.0,134.5
1186.0,4.0,134.5,0.0
4.0,134.5,0.0,0.0
134.5,0.0,0.0,0.0
0.0,0.0,0.0,236.0
0.0,0.0,236.0,0.0
0.0,236.0,0.0,44.1
236.0,0.0,44.1,4.0
0.0,44.1,4.0,0.0
44.1,4.0,0.0,0.0
4.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,826.0
0.0,0.0,826.0,0.0
0.0,826.0,0.0,174.9
826.0,0.0,174.9,509.0
0.0,174.9,509.0,21.0
174.9,509.0,21.0,0.0
509.0,21.0,0.0,0.0
21.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,31.0
0.0,0.0,31.0,1159.0
0.0,31.0,1159.0,0.0
31.0,1159.0,0.0,0.0
1159.0,0.0,0.0,0.0
0.0,0.0,0.0,5.6
0.0,0.0,5.6,0.0
0.0,5.6,0.0,0.0
5.6,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,106.0
0.0,0.0,106.0,64.0
0.0,106.0,64.0,5.6
106.0,64.0,5.6,212.0
64.0,5.6,212.0,955.08
5.6,212.0,955.08,0.0
212.0,955.08,0.0,0.0
955.08,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,456.72
0.0,0.0,456.72,0.0
0.0,456.72,0.0,0.0
456.72,0.0,0.0,0.0
0.0,0.0,0.0,13.0
0.0,0.0,13.0,0.0
0.0,13.0,0.0,127.8
13.0,0.0,127.8,0.0
0.0,127.8,0.0,0.0
127.8,0.0,0.0,0.0
0.0,0.0,0.0,486.2
0.0,0.0,486.2,0.0
0.0,486.2,0.0,0.0
486.2,0.0,0.0,0.0
0.0,0.0,0.0,570.0
0.0,0.0,570.0,0.0
0.0,570.0,0.0,0.0
570.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,599.5
0.0,0.0,599.5,0.0
0.0,599.5,0.0,593.5
599.5,0.0,593.5,238.5
0.0,593.5,238.5,0.0
593.5,238.5,0.0,0.0
238.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,575.5
0.0,0.0,575.5,0.0
0.0,575.5,0.0,0.0
575.5,0.0,0.0,0.0
0.0,0.0,0.0,49.5
0.0,0.0,49.5,0.0
0.0,49.5,0.0,419.77
49.5,0.0,419.77,0.0
0.0,419.77,0.0,2.0
419.77,0.0,2.0,3.73
0.0,2.0,3.73,0.0
2.0,3.73,0.0,331.42
3.73,0.0,331.42,0.0
0.0,331.42,0.0,0.0
331.42,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.0
0.0,0.0,4.0,0.0
0.0,4.0,0.0,135.4
4.0,0.0,135.4,36.92
0.0,135.4,36.92,0.0
135.4,36.92,0.0,0.0
36.92,0.0,0.0,2101.0
0.0,0.0,2101.0,759.75
0.0,2101.0,759.75,216.0
2101.0,759.75,216.0,1222.0
759.75,216.0,1222.0,84.26
216.0,1222.0,84.26,691.74
1222.0,84.26,691.74,111.0
84.26,691.74,111.0,0.0
691.74,111.0,0.0,0.0
111.0,0.0,0.0,1.5
